id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0060527,prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis,0.0015344384418144142,100,2.3471303568290818,4.8183679268731794e-14,5.842174743975192e-13,355640,3,6,1.8359635474549898,0.2062513146044942,0.5135129609683073
GO:0010572,positive regulation of platelet activation,0.0013812442339858793,90,2.346706153022356,8.456568778569817e-13,9.636673414135651e-12,289376,4,12,1.2239756983033265,0.4210895060265559,0.7255607723213372
GO:0009992,intracellular water homeostasis,3.8466234863091713e-4,25,2.3407067654831653,1.2792137540684756e-4,8.959225349658879e-4,142029,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0060054,positive regulation of epithelial cell proliferation involved in wound healing,0.0010619054954833448,69,2.340183446947783,3.856586161532505e-10,3.79548180936277e-9,218351,3,10,1.101578128472994,0.5403074698095851,0.8104427893847456
GO:0061003,positive regulation of dendritic spine morphogenesis,0.002292559571439637,148,2.3250257470542564,0,0,436897,4,15,0.9791805586426614,0.6165087939510949,0.8586692378619563
GO:0040019,positive regulation of embryonic development,0.00384518160911115,248,2.3228518144779176,0,0,388013,7,18,1.4279716480205478,0.19536515088838857,0.5135129609683073
GO:0070995,NADPH oxidation,7.133502132913278e-4,46,2.3224251019586517,3.458206556672394e-7,2.8925264113094262e-6,329386,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0010754,negative regulation of cGMP-mediated signaling,0.001705979872689348,110,2.322231238267572,5.551115123125783e-15,7.069974857654988e-14,379758,4,6,2.447951396606653,0.05060607278757212,0.23471567289945247
GO:0071379,cellular response to prostaglandin stimulus,0.003920928411050251,252,2.3147191706029244,0,0,450523,9,20,1.652367192709491,0.06703810216782358,0.28596086577650104
GO:0010738,regulation of protein kinase A signaling,0.0018069770071311344,116,2.312022432258786,1.3322676295501878e-15,1.7228539414217275e-14,257506,7,9,2.8559432960410955,0.0023180097767550034,0.030549353196955505
GO:0021781,glial cell fate commitment,0.004830821450627784,310,2.3111460361881706,0,0,348154,8,12,2.447951396606653,0.004966773378152434,0.053768869513770204
GO:0003263,cardioblast proliferation,0.002963551320547008,190,2.3090207153646953,0,0,344429,5,11,1.6690577704136274,0.15358559766977242,0.43985945306777063
GO:0003264,regulation of cardioblast proliferation,0.002963551320547008,190,2.3090207153646953,0,0,344429,5,11,1.6690577704136274,0.15358559766977242,0.43985945306777063
GO:0035860,glial cell-derived neurotrophic factor receptor signaling pathway,0.0036664405819070095,235,2.3083937602359748,0,0,329879,9,14,2.3605245610135586,0.004074689131042364,0.04707011316316926
GO:0050771,negative regulation of axonogenesis,0.009601346981259955,614,2.303153517377874,0,0,552028,17,44,1.4186991048515833,0.0661973415492908,0.28437837543113703
GO:0007093,mitotic cell cycle checkpoint signaling,0.012464964044834135,797,2.30278807584823,0,0,373666,32,135,0.8703827187934767,0.8468905523896049,0.9624472891585893
GO:0060788,ectodermal placode formation,0.0035210207633547103,225,2.301445064209904,0,0,380840,6,12,1.8359635474549898,0.0788208927803945,0.3132169509647769
GO:0071697,ectodermal placode morphogenesis,0.0035210207633547103,225,2.301445064209904,0,0,380840,6,12,1.8359635474549898,0.0788208927803945,0.3132169509647769
GO:0001999,renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure,0.0010182296226470737,65,2.299081198176542,2.3579699304221435e-9,2.247634733677862e-8,299759,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0002001,renin secretion into blood stream,0.0010182296226470737,65,2.299081198176542,2.3579699304221435e-9,2.247634733677862e-8,299759,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0007626,locomotory behavior,0.0321295076365991,2048,2.295686406601736,0,0,433014,83,192,1.5873434837371267,1.1928252588999655e-6,5.8317611689960895e-5
GO:0010389,regulation of G2/M transition of mitotic cell cycle,0.009509547932493614,606,2.295088479766859,0,0,423720,22,90,0.8975821787557728,0.7597936292644999,0.9418806024155703
GO:0010518,positive regulation of phospholipase activity,0.001240562611308357,79,2.293480668822615,5.60413937478188e-11,5.793747364542577e-10,327124,3,10,1.101578128472994,0.5403074698095851,0.8104427893847456
GO:0045346,regulation of MHC class II biosynthetic process,0.0015875025994521545,101,2.2913614876587416,1.4721557306529576e-13,1.7458522890278735e-12,278136,5,18,1.0199797485861055,0.5682871437541714,0.8324917795030178
GO:0045187,"regulation of circadian sleep/wake cycle, sleep",0.0012891221264098942,82,2.2909017837964223,2.6047608514545573e-11,2.733916583424188e-10,369831,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0072283,metanephric renal vesicle morphogenesis,0.0026425553323066895,168,2.2896646158265708,0,0,342929,5,10,1.83596354745499,0.10689053797095882,0.37345158909355736
GO:0010994,free ubiquitin chain polymerization,0.0013055799449029214,83,2.2896088907223655,2.037903179541445e-11,2.147876257936727e-10,388224,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:1990791,dorsal root ganglion development,0.0031160742373425162,198,2.2884639488141483,0,0,361564,6,7,3.1473660813514113,0.0021845348967475253,0.029508744113284753
GO:1903312,negative regulation of mRNA metabolic process,0.012137628551900675,771,2.287742899467046,0,0,457329,22,92,0.8780695226958648,0.7965648397174092,0.9481702949501966
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,0.024468809887944618,1549,2.2799496265148123,0,0,460660,47,104,1.6594285909689332,6.240447194472143e-5,0.0017196403214439961
GO:0045342,MHC class II biosynthetic process,0.0015958937373649828,101,2.279313611411771,1.9939605522267811e-13,2.357290649730819e-12,278136,5,19,0.9662966039236789,0.6218078114264876,0.8586692378619563
GO:0051136,regulation of NK T cell differentiation,0.0015660045041194885,99,2.27682089522355,3.6293190674996367e-13,4.224728094241513e-12,408748,4,6,2.447951396606653,0.05060607278757212,0.23471567289945247
GO:0051965,positive regulation of synapse assembly,0.013670506242063304,864,2.2762283370588667,0,0,367379,34,51,2.4479513966066535,4.73161509972897e-9,4.320021593463389e-7
GO:0038007,netrin-activated signaling pathway,0.0015370690635500858,97,2.272819952524044,6.835643162617089e-13,7.824849529654426e-12,496988,3,8,1.3769726605912425,0.3777555935744721,0.7094502820588227
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,0.04099848868753427,2583,2.2690456798322667,0,0,468954,81,204,1.4579710523907274,6.874143349389072e-5,0.0018844792837773665
GO:0002645,positive regulation of tolerance induction,0.0016353992146585783,103,2.268298055693158,1.5476508963274682e-13,1.8325153894327428e-12,438406,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0052803,imidazole-containing compound metabolic process,0.0011277060019497733,71,2.267509616230862,7.932270396082686e-10,7.716398595829857e-9,618281,2,12,0.6119878491516633,0.8790781765662404,0.9762847523119922
GO:1900017,positive regulation of cytokine production involved in inflammatory response,0.0014615767927943408,92,2.2670070433561595,2.972955215341244e-12,3.2556437314820734e-11,275755,6,23,0.9578940247591252,0.6272246177807821,0.8624765294035142
GO:2000008,regulation of protein localization to cell surface,0.0049727743306991,313,2.266899502956219,0,0,298964,12,37,1.1908952740248584,0.29257503189545786,0.6168986064840789
GO:0000245,spliceosomal complex assembly,0.005863081055865107,369,2.2666640079729343,0,0,352222,14,63,0.8159837988688844,0.8507035613754318,0.9624472891585893
GO:0060435,bronchiole development,8.270739069009039e-4,52,2.2643612004408395,1.3512143159921663e-7,1.1596265103724392e-6,293708,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0072599,establishment of protein localization to endoplasmic reticulum,0.004761558201249329,299,2.261563424574809,0,0,485443,11,34,1.1879764130591113,0.30845793926892484,0.6370930127500443
GO:0099505,regulation of presynaptic membrane potential,0.00485231954596045,304,2.2563728791146564,0,0,300609,21,29,2.6589816894175717,5.203944356546586e-7,2.899668406905149e-5
GO:0032727,positive regulation of interferon-alpha production,0.0014370089395085652,90,2.255639650947345,6.53999077115941e-12,7.059836191431056e-11,312055,3,17,0.6479871343958788,0.8813785557835183,0.9762847523119922
GO:0021799,cerebral cortex radially oriented cell migration,0.007362501880646303,461,2.2550812153233157,0,0,537872,13,31,1.5398403946396693,0.05478390610615136,0.24564125983489635
GO:0042985,negative regulation of amyloid precursor protein biosynthetic process,7.98556624704157e-4,50,2.2550229602079828,2.6036571298959643e-7,2.192279303372402e-6,478461,1,5,0.734385418981996,0.7960356057530156,0.9481702949501966
GO:0036022,limb joint morphogenesis,0.002769212566485905,173,2.2499687700126474,0,0,353871,4,6,2.447951396606653,0.05060607278757212,0.23471567289945247
GO:0000077,DNA damage checkpoint signaling,0.00887593031164998,553,2.243871219488698,0,0,404478,20,114,0.6441977359491193,0.9944152419118223,1
GO:2001258,negative regulation of cation channel activity,0.0037762302303584547,235,2.241279806911217,0,0,337320,10,28,1.3114025338964215,0.2094948050461427,0.5135129609683073
GO:0021587,cerebellum morphogenesis,0.006948123715620091,432,2.2392515565151774,0,0,555725,18,39,1.6947355822661445,0.008697800845812287,0.07708998223340996
GO:0018158,protein oxidation,0.001031261059825696,64,2.235105542304864,8.71190097839758e-9,8.090537452732459e-8,115677,2,9,0.8159837988688844,0.750217760871529,0.9345790936855798
GO:0034333,adherens junction assembly,0.0028880128985327423,179,2.232238442647959,0,0,363517,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:1904889,regulation of excitatory synapse assembly,0.003746508819871217,232,2.2302210275894314,0,0,404957,10,20,1.83596354745499,0.025165740576439277,0.1535737845292312
GO:0046425,regulation of receptor signaling pathway via JAK-STAT,0.007685697745542768,473,2.2164835904981586,0,0,519089,30,69,1.5964900412652088,0.0026354191921645898,0.03381146823093967
GO:0097107,postsynaptic density assembly,0.004475631575392691,274,2.2048696242824306,0,0,434628,13,25,1.9094020893531896,0.007410000076818135,0.06847924461235101
GO:0033233,regulation of protein sumoylation,0.003333976705185826,204,2.203709211707126,0,0,360578,6,21,1.049122027117137,0.5275612561846537,0.8065078070137796
GO:2000291,regulation of myoblast proliferation,0.0027025813373661067,165,2.198831001369193,0,0,334272,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:0099150,regulation of postsynaptic specialization assembly,0.0035740080022282497,218,2.1967855020429528,0,0,435875,9,19,1.739333887062622,0.04819553945170063,0.23337111691053505
GO:2000819,regulation of nucleotide-excision repair,0.0036608898441776736,223,2.193839655849567,0,0,520896,7,27,0.9519810986803652,0.6325894604615658,0.8673354317672781
GO:0045685,regulation of glial cell differentiation,0.014245913140682662,866,2.1893453879067657,0,0,453023,28,74,1.389377819695668,0.03006084693928668,0.17218525933931553
GO:2000009,negative regulation of protein localization to cell surface,0.0015989173440595721,97,2.184904209728757,5.828892923886997e-12,6.328273721664135e-11,232409,5,11,1.6690577704136274,0.15358559766977242,0.43985945306777063
GO:0009074,aromatic amino acid family catabolic process,0.0020299449252278215,123,2.1822652493336134,1.0880185641326534e-14,1.3650669998339816e-13,466256,4,22,0.6676231081654509,0.8879628092737681,0.9762847523119922
GO:0007062,sister chromatid cohesion,0.0066730971779122164,404,2.180422206337999,0,0,425152,16,46,1.2771920330121669,0.16170892239555934,0.45588921648569514
GO:0070424,"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.001569400117928213,95,2.180100954504467,1.0683565143665419e-11,1.1435036251228325e-10,293484,5,12,1.5299696228791582,0.2069889583050426,0.5135129609683073
GO:0038083,peptidyl-tyrosine autophosphorylation,0.003206655172588512,194,2.178894235905032,0,0,354797,6,14,1.5736830406757056,0.15497819209434516,0.43985945306777063
GO:0051126,negative regulation of actin nucleation,5.620985538896128e-4,34,2.178477755663536,3.7293257014736625e-5,2.730514991861586e-4,547136,2,8,0.9179817737274949,0.6861105375261034,0.8935118840647555
GO:0007252,I-kappaB phosphorylation,0.0017361334267790964,105,2.178175560421774,9.801048861390882e-13,1.1068904362387496e-11,320185,5,13,1.4122796518884537,0.26528687216548585,0.6009996763139168
GO:0015800,acidic amino acid transport,0.009941207646051296,601,2.1773187248413453,0,0,463414,27,65,1.52526202403953,0.008764700963368788,0.07750163815683625
GO:0002370,natural killer cell cytokine production,8.609699084997736e-4,52,2.1752143091118477,4.3918589409663866e-7,3.6573084675432175e-6,203199,5,6,3.0599392457583163,0.0069388995280113,0.06589345942765618
GO:0002727,regulation of natural killer cell cytokine production,8.609699084997736e-4,52,2.1752143091118477,4.3918589409663866e-7,3.6573084675432175e-6,203199,5,6,3.0599392457583163,0.0069388995280113,0.06589345942765618
GO:0003149,membranous septum morphogenesis,0.003261860468917009,197,2.1751415644912204,0,0,403179,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0046349,amino sugar biosynthetic process,0.0011615152951235438,70,2.17049998722534,5.767374577914097e-9,5.395699327337411e-8,314460,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0061303,cornea development in camera-type eye,0.0023894296645512974,144,2.1704756684386437,1.1102230246251565e-16,1.4996916364722703e-15,432175,7,11,2.3366808785790782,0.012435634422409914,0.09837919703574959
GO:0060253,negative regulation of glial cell proliferation,0.0018419484729058316,111,2.170362027762326,2.8343993818680246e-13,3.3210961029175426e-12,443574,7,16,1.6064681040231161,0.11669499611716061,0.38875764848826677
GO:0016064,immunoglobulin mediated immune response,0.008448829783024935,509,2.169741034248821,0,0,434824,29,116,0.917981773727495,0.7381052368622103,0.9333157825699698
GO:0048227,plasma membrane to endosome transport,6.978224125836391e-4,42,2.1676594684543926,5.656161919498359e-6,4.3916388346269026e-5,371364,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0090383,phagosome acidification,9.642913881434136e-4,58,2.1662390779547698,1.1457718362972713e-7,9.911711159201737e-7,498168,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0070391,response to lipoteichoic acid,0.0014804079047937128,89,2.1651864069810425,6.473444003063378e-11,6.665184599893244e-10,319476,4,11,1.3352462163309018,0.3497226567860505,0.6826888957044541
GO:0071223,cellular response to lipoteichoic acid,0.0014804079047937128,89,2.1651864069810425,6.473444003063378e-11,6.665184599893244e-10,319476,4,11,1.3352462163309018,0.3497226567860505,0.6826888957044541
GO:0019896,axonal transport of mitochondrion,0.0020992095731292627,126,2.1617298900963084,9.992007221626409e-15,1.259890694267636e-13,246633,10,15,2.4479513966066535,0.0016327053063692754,0.02370237703384362
GO:0003186,tricuspid valve morphogenesis,0.0015503326555442963,93,2.160452559756881,2.7637891975018647e-11,2.8968180551409586e-10,436374,3,6,1.8359635474549898,0.2062513146044942,0.5135129609683073
GO:0000956,nuclear-transcribed mRNA catabolic process,0.010490680334428074,629,2.159402861054724,0,0,423774,21,110,0.7010042635737235,0.9818857701882968,1
GO:0000729,DNA double-strand break processing,0.002925831757105859,175,2.154147215663428,0,0,237953,8,21,1.3988293694895162,0.18863532991060872,0.5087112206628445
GO:0032700,negative regulation of interleukin-17 production,0.001673039062289555,100,2.152685570018571,6.303846333821639e-12,6.824363931100054e-11,298984,6,13,1.6947355822661445,0.11371229612833289,0.38746033276101915
GO:0098581,detection of external biotic stimulus,0.001422313259977232,85,2.1523373763645517,2.2371593466630202e-10,2.244538042201192e-9,292889,3,21,0.5245610135585685,0.9518560202551021,0.9950565486954288
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.00329049382852155,196,2.145268576968947,0,0,308841,7,24,1.0709787360154108,0.492403017674347,0.7902708207712346
GO:0008344,adult locomotory behavior,0.012339603241462452,734,2.142306199893914,0,0,477463,29,75,1.419811810031859,0.020379488623875952,0.1366688183997628
GO:0071076,RNA 3' uridylation,8.407053104402933e-4,50,2.1419675852778535,1.1011156504370234e-6,8.943466665607462e-6,336020,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0019724,B cell mediated immunity,0.008559313098877173,509,2.1417340924258936,0,0,434824,29,118,0.9024227606134696,0.772657205997955,0.9481702949501966
GO:0086036,regulation of cardiac muscle cell membrane potential,8.075994743282149e-4,48,2.1405821050375398,1.805445880131984e-6,1.4524064628068127e-5,444948,2,7,1.049122027117137,0.6090218015381961,0.8578912654749562
GO:0044790,suppression of viral release by host,0.0011286080492754022,67,2.1380523764232167,2.0819027168883508e-8,1.8714897732597774e-7,433877,2,13,0.5649118607553815,0.9060304958447761,0.9807026278405532
GO:0043331,response to dsRNA,0.0038776790877245487,230,2.1362036470216306,0,0,267929,10,51,0.7199857048843098,0.9207623774743879,0.9843284270452602
GO:0072182,regulation of nephron tubule epithelial cell differentiation,0.0031378282623815237,186,2.1348651832227694,0,0,356693,4,11,1.3352462163309018,0.3497226567860505,0.6826888957044541
GO:0071985,multivesicular body sorting pathway,0.0033573180538133437,199,2.1347512239184585,0,0,600295,8,40,0.734385418981996,0.8892822660616795,0.9762847523119922
GO:0006924,activation-induced cell death of T cells,0.0010300918946098418,61,2.132752922774592,9.301680781170774e-8,8.083501944921114e-7,509194,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0034695,response to prostaglandin E,0.0040542677880540485,240,2.1319916112576904,0,0,465336,10,27,1.3599729981148074,0.17507933200061232,0.48142305958399323
GO:0031643,positive regulation of myelination,0.0038045363355843956,225,2.129940455821289,0,0,372355,7,19,1.3528152454931504,0.24082872958437207,0.5685358606823587
GO:0070427,nucleotide-binding oligomerization domain containing 1 signaling pathway,0.0016232977952652945,96,2.1299024588426487,2.8336444302112795e-11,2.965933355268104e-10,316717,5,7,2.622805067792843,0.018824811106170847,0.12828634762820385
GO:0045671,negative regulation of osteoclast differentiation,0.005349684666421549,316,2.1273824869404896,0,0,372384,10,30,1.2239756983033268,0.285361157766159,0.6153775217282969
GO:0090325,regulation of locomotion involved in locomotory behavior,0.0013565672959072368,80,2.12390616128455,1.309863773002462e-9,1.2596634101285097e-8,428861,4,5,2.937541675927984,0.021494623947864833,0.1379223203022182
GO:0006047,UDP-N-acetylglucosamine metabolic process,0.0012763186484779038,75,2.1163565139649045,4.804319164719573e-9,4.517013725836839e-8,296686,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:0048820,hair follicle maturation,0.0036444320256846467,214,2.1148063202341922,0,0,362395,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:0021575,hindbrain morphogenesis,0.007367680611261504,432,2.1117360626736428,0,0,555725,18,41,1.612065553862918,0.015856269894464536,0.11598341048286898
GO:0000712,resolution of meiotic recombination intermediates,0.001335592248171137,78,2.1033298904451123,3.1288642787785648e-9,2.9638166880729956e-8,420778,3,14,0.7868415203378528,0.7785674314188425,0.9481702949501966
GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,0.004813103562924847,281,2.102653905339093,0,0,258629,12,28,1.5736830406757056,0.05416364140086394,0.24402620364788757
GO:0043330,response to exogenous dsRNA,0.002680900035522344,156,2.095707456304165,1.1102230246251565e-16,1.4996916364722703e-15,189621,6,43,0.5123619202199972,0.9881975258727236,1
GO:0061515,myeloid cell development,0.008857478199379671,515,2.094034427966172,0,0,476717,19,77,0.9060599325102547,0.732911064571085,0.9278316149882528
GO:0072033,renal vesicle formation,0.002858354421579851,166,2.0916002765999444,0,0,348195,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0007063,regulation of sister chromatid cohesion,0.002861745839819619,166,2.0891215479757377,0,0,339301,7,14,1.83596354745499,0.0586911015069832,0.25843182290524036
GO:1903580,positive regulation of ATP metabolic process,0.004762531573247217,276,2.0871703416833274,0,0,453275,15,30,1.83596354745499,0.0065831934403028924,0.0655551115513999
GO:2000270,negative regulation of fibroblast apoptotic process,0.0011566274572893213,67,2.086257858220675,5.052406981675972e-8,4.4571757982701417e-7,437309,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0045638,negative regulation of myeloid cell differentiation,0.013798208172912666,799,2.0855027514196403,0,0,447103,22,87,0.9285332883680409,0.6970758010900358,0.904063053339088
GO:0002088,lens development in camera-type eye,0.01815810917421163,1042,2.0667301575604293,0,0,438382,41,85,1.771164834015402,2.8368262270372924e-5,8.774477203464735e-4
GO:0060462,lung lobe development,0.0027718725572042717,159,2.065905948883174,2.220446049250313e-16,2.9781487011006853e-15,396932,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0060463,lung lobe morphogenesis,0.0027718725572042717,159,2.065905948883174,2.220446049250313e-16,2.9781487011006853e-15,396932,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0014013,regulation of gliogenesis,0.016914929926397454,969,2.063194895977846,0,0,452890,35,98,1.3114025338964215,0.040335115270160316,0.20624797808183187
GO:0009880,embryonic pattern specification,0.014907552966586185,854,2.0631850884123426,0,0,426616,29,69,1.5432737065563686,0.005550776486224596,0.058830467430223764
GO:0010824,regulation of centrosome duplication,0.004701571354833505,269,2.060610597290901,0,0,585027,11,44,0.917981773727495,0.6852526626031339,0.8935118840647555
GO:0051969,regulation of transmission of nerve impulse,0.0024822831996486844,142,2.060267905019276,8.43769498715119e-15,1.067459976838593e-13,323304,8,13,2.259647443021526,0.009844426464288292,0.08363347953629673
GO:0045981,positive regulation of nucleotide metabolic process,0.0048319500586770595,276,2.0571848902208156,0,0,453275,15,34,1.6199678359896972,0.025271378900495023,0.1535737845292312
GO:1900544,positive regulation of purine nucleotide metabolic process,0.0048319500586770595,276,2.0571848902208156,0,0,453275,15,34,1.6199678359896972,0.025271378900495023,0.1535737845292312
GO:0060074,synapse maturation,0.006744560303946818,385,2.055861095146288,0,0,565758,16,33,1.7803282884412024,0.007381345702134778,0.06847924461235101
GO:0007214,gamma-aminobutyric acid signaling pathway,0.0027308189149657593,155,2.0442098496470944,9.992007221626409e-16,1.3055074263014643e-14,345869,14,25,2.056279173149589,0.002239394963730712,0.030035637230356346
GO:1903376,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,0.003283362759818632,185,2.0292686264688213,0,0,323093,5,19,0.9662966039236789,0.6218078114264876,0.8586692378619563
GO:1904036,negative regulation of epithelial cell apoptotic process,0.005002455184019759,281,2.023064801402819,0,0,454847,11,28,1.4425427872860637,0.11313148051865707,0.38746033276101915
GO:0001964,startle response,0.004219690680867545,237,2.022806823542948,0,0,436797,13,24,1.9889605097429057,0.004721285418012644,0.05222270075205696
GO:0060571,morphogenesis of an epithelial fold,0.006643358985149153,373,2.022124036513211,0,0,358994,10,22,1.6690577704136274,0.0510749728967006,0.23471567289945247
GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin,0.0022468866077801127,126,2.0196497963434097,9.35695965154082e-13,1.0598959677036821e-11,438331,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0006750,glutathione biosynthetic process,0.0021401429423910244,120,2.01941298936476,3.1887825713283746e-12,3.4819300180873806e-11,485950,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:2000785,regulation of autophagosome assembly,0.004551137831378291,255,2.0179336050260694,0,0,418411,8,37,0.7939301826832389,0.8290243389451688,0.9624472891585893
GO:0045921,positive regulation of exocytosis,0.0073700874693195,412,2.0133127995207825,0,0,466911,20,67,1.0960976402716358,0.35844480624359654,0.6961288420589377
GO:0098698,postsynaptic specialization assembly,0.0053189409356319325,297,2.0110272816386336,0,0,432377,14,31,1.6582896557657976,0.024256283273041968,0.14980775439536434
GO:0032506,cytokinetic process,0.003930695695580783,219,2.0066026079868786,0,0,576422,11,43,0.9393301870699949,0.6526647302884552,0.8887499238321498
GO:0060911,cardiac cell fate commitment,0.0038967493471544364,217,2.005598255559571,0,0,357892,8,12,2.447951396606653,0.004966773378152434,0.053768869513770204
GO:0010257,NADH dehydrogenase complex assembly,0.003702144873726094,206,2.004012800913758,0,0,509297,11,44,0.917981773727495,0.6852526626031339,0.8935118840647555
GO:0032981,mitochondrial respiratory chain complex I assembly,0.003702144873726094,206,2.004012800913758,0,0,509297,11,44,0.917981773727495,0.6852526626031339,0.8935118840647555
GO:0061179,negative regulation of insulin secretion involved in cellular response to glucose stimulus,8.449204587185041e-4,47,2.00340481147465,1.2134071157188231e-5,9.213626375668578e-5,517046,3,9,1.2239756983033268,0.4617352558171126,0.7618179335036097
GO:0001759,organ induction,0.005411504976471326,301,2.003249827915316,0,0,365547,10,21,1.748536711861895,0.03656009836706453,0.19705008920740755
GO:0032897,negative regulation of viral transcription,0.0013483859364422292,75,2.003243442844098,4.207079706830541e-8,3.728801171738227e-7,404270,4,14,1.049122027117137,0.5558413806242845,0.819966124658522
GO:0031646,positive regulation of nervous system process,0.006106748512669756,339,1.9992925311377079,0,0,358251,13,32,1.4917203823071792,0.06998861910223342,0.28762134249280086
GO:0031641,regulation of myelination,0.008455042022126399,469,1.9977620227578092,0,0,361495,16,42,1.3988293694895162,0.0823438993487986,0.32432539982598535
GO:0008608,attachment of spindle microtubules to kinetochore,0.003826178478784565,212,1.9955256616930899,0,0,491751,11,49,0.8243101641634649,0.8186568862712091,0.9571324724710311
GO:0055013,cardiac muscle cell development,0.01382092997585762,765,1.993475255374161,0,0,453770,32,72,1.6319675977377688,0.00124368355130966,0.019716807430595406
GO:0032212,positive regulation of telomere maintenance via telomerase,0.0031805335602658777,176,1.9929635966532666,1.1102230246251565e-16,1.4996916364722703e-15,331597,9,22,1.5021519933722647,0.1167731195641799,0.38875764848826677
GO:0045664,regulation of neuron differentiation,0.037296275286181894,2062,1.9911770585387936,0,0,468291,75,173,1.591875908197968,3.3606465508206895e-6,1.4148321978955103e-4
GO:1901021,positive regulation of calcium ion transmembrane transporter activity,0.004198132449046503,232,1.9902999373027874,0,0,349009,6,30,0.734385418981996,0.8653977720568067,0.9705467391810686
GO:0036480,neuron intrinsic apoptotic signaling pathway in response to oxidative stress,0.003352679153070535,185,1.987313647866936,0,0,323093,5,20,0.917981773727495,0.6711374701465193,0.8935118840647555
GO:0010739,positive regulation of protein kinase A signaling,0.0010527941182329988,58,1.9841350282593544,1.7280557675913855e-6,1.3916266319667927e-5,377236,3,5,2.203156256945988,0.12842869369603316,0.4023284997224222
GO:0018216,peptidyl-arginine methylation,9.803981773670875e-4,54,1.9837089159587387,3.838860418325929e-6,3.0083644519207745e-5,555275,3,9,1.2239756983033268,0.4617352558171126,0.7618179335036097
GO:0048671,negative regulation of collateral sprouting,0.0025240011403052957,139,1.9834074224606608,2.404743071338089e-13,2.829680589223608e-12,481136,6,11,2.002869324496353,0.0508564663323825,0.23471567289945247
GO:0021873,forebrain neuroblast division,0.0016180910941903845,89,1.9809509388903974,4.216965776571158e-9,3.969710143460402e-8,418954,3,6,1.8359635474549898,0.2062513146044942,0.5135129609683073
GO:0042554,superoxide anion generation,0.004353603452295386,239,1.977132216511483,0,0,565921,10,37,0.9924127283540487,0.5735329308353567,0.8369406027094807
GO:0044839,cell cycle G2/M phase transition,0.01530269724499321,840,1.9769604478472242,0,0,418163,32,137,0.8576764017307982,0.8695054830893167,0.9737125093617324
GO:0008033,tRNA processing,0.007981611224038657,438,1.976378957221181,0,0,344465,23,118,0.7157146032451656,0.9801331965219934,1
GO:0010752,regulation of cGMP-mediated signaling,0.0020053505000053222,110,1.9755547731952219,8.323874922666619e-11,8.547198396201577e-10,379758,4,12,1.2239756983033265,0.4210895060265559,0.7255607723213372
GO:0042402,cellular biogenic amine catabolic process,0.0013308736316181566,73,1.9754803778440602,1.0583522613849539e-7,9.165935356314492e-7,601100,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0061549,sympathetic ganglion development,0.0037583459184202467,206,1.9740454654325288,0,0,361476,8,9,3.2639351954755376,2.0555430792512652e-4,0.0045814427807547315
GO:0034394,protein localization to cell surface,0.00832718765227162,456,1.9722100692632456,0,0,307683,20,57,1.2883954718982387,0.1193555104299675,0.39309029087903824
