id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0038128,ERBB2 signaling pathway,0.003062414308912965,107,1.8826312382757826,1.830124496393637e-9,1.0369423879776552e-8,266819,12,21,1.4810166300596173,0.06550573469055898,0.2413510470771005
GO:1900027,regulation of ruffle assembly,0.003492516067864833,122,1.8822046676340873,1.4608769749457906e-10,9.057437244663902e-10,215571,11,26,1.0965219280249088,0.41949970002014947,0.6802409761814538
GO:0002420,natural killer cell mediated cytotoxicity directed against tumor cell target,0.001145405708853899,40,1.8816813314208025,1.8185875270004814e-4,6.190236298258686e-4,125563,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0002713,negative regulation of B cell mediated immunity,0.0010319029818760274,36,1.8797888167755246,3.742898017606855e-4,0.0012245769454289148,127375,9,14,1.6661437088170692,0.046285576889935065,0.18585439335804696
GO:0002890,negative regulation of immunoglobulin mediated immune response,0.0010319029818760274,36,1.8797888167755246,3.742898017606855e-4,0.0012245769454289148,127375,9,14,1.6661437088170692,0.046285576889935065,0.18585439335804696
GO:1990962,xenobiotic transport across blood-brain barrier,4.878999168954288e-4,17,1.8774293609460317,0.011699964814015251,0.030292612899263167,109588,5,5,2.5917791026043298,0.008542627732269326,0.06429618695980568
GO:0036010,protein localization to endosome,0.005080450810919498,177,1.877225494575603,1.6986412276764895e-14,1.439131536453453e-13,201482,15,28,1.388453090680891,0.07696824964413551,0.25872459820137117
GO:1902036,regulation of hematopoietic stem cell differentiation,0.001206508576612129,42,1.8757040025115241,1.3681087737982267e-4,4.702365373322622e-4,232019,6,17,0.9147455656250576,0.6955257566738005,0.8760116589738045
GO:0043605,amide catabolic process,0.0010917891346368972,38,1.8753842178247084,2.752075682004307e-4,9.197457390787628e-4,182343,5,14,0.9256353937872607,0.6829862107685417,0.865607993629115
GO:0034643,"establishment of mitochondrion localization, microtubule-mediated",0.0031605025155449712,110,1.8753484465821628,1.349773071090965e-9,7.739910643654854e-9,465972,11,23,1.2395465273325057,0.24067042730580268,0.520380659361638
GO:0047497,mitochondrion transport along microtubule,0.0031605025155449712,110,1.8753484465821628,1.349773071090965e-9,7.739910643654854e-9,465972,11,23,1.2395465273325057,0.24067042730580268,0.520380659361638
GO:2000634,regulation of primary miRNA processing,5.172423276536038e-4,18,1.8750975912270338,0.009820649799917147,0.025798336860756377,187638,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0002762,negative regulation of myeloid leukocyte differentiation,0.01037436517772642,361,1.8749560800618477,0,0,229490,26,50,1.3477251333542517,0.036813680942756166,0.16846537001513923
GO:0070527,platelet aggregation,0.0075320741911576936,262,1.8742698988123723,0,0,220899,33,69,1.2395465273325057,0.07375752914203149,0.25872459820137117
GO:0008212,mineralocorticoid metabolic process,0.002300086422147444,80,1.8740935283996305,2.1530099125754987e-7,9.94860262858273e-7,327846,9,13,1.7943086094953054,0.024997734376103864,0.13128288660893275
GO:0032341,aldosterone metabolic process,0.002300086422147444,80,1.8740935283996305,2.1530099125754987e-7,9.94860262858273e-7,327846,9,13,1.7943086094953054,0.024997734376103864,0.13128288660893275
GO:0009221,pyrimidine deoxyribonucleotide biosynthetic process,2.8762443276100005e-4,10,1.8733531419461482,0.045780529647717616,0.1046356681863512,185089,1,5,0.518355820520866,0.9126508102837768,0.9780473782789455
GO:0051446,positive regulation of meiotic cell cycle,0.0038845863927497917,135,1.8725542656371175,2.2600810112294312e-11,1.500107913195843e-10,291798,13,23,1.464918623211143,0.061804456025729704,0.23140206094594123
GO:0045725,positive regulation of glycogen biosynthetic process,0.002360278851442132,82,1.8719574184081829,1.607579693807537e-7,7.540247711650309e-7,206877,8,13,1.5949409862180493,0.08019698294283573,0.26244023895606294
GO:0033313,meiotic cell cycle checkpoint signaling,6.0447240182641e-4,21,1.8719241435821141,0.005759393462841711,0.015695268611604002,129675,4,10,1.036711641041732,0.5816350903481533,0.8094271613358976
GO:2000379,positive regulation of reactive oxygen species metabolic process,0.009012461118106625,313,1.8713126856961495,0,0,307822,33,67,1.2765479162081028,0.04853195232405927,0.19201566075988438
GO:0010543,regulation of platelet activation,0.006624390817897205,230,1.8707998125991856,0,0,227527,25,51,1.2704799522570245,0.08353427911161915,0.26244023895606294
GO:0048743,positive regulation of skeletal muscle fiber development,9.217609056322436e-4,32,1.8705835980534342,8.205819458756425e-4,0.002561469337993759,193516,4,8,1.295889551302165,0.37322258850827095,0.6414069591377273
GO:0010875,positive regulation of cholesterol efflux,0.0028257352714667165,98,1.868701917865599,1.1949366385266558e-8,6.221513733796121e-8,113883,12,24,1.295889551302165,0.17317161914105772,0.4238147521083781
GO:0033239,negative regulation of amine metabolic process,2.309227168380485e-4,8,1.866675196589469,0.0699668375256326,0.1537484199945392,50666,1,5,0.518355820520866,0.9126508102837768,0.9780473782789455
GO:0035442,dipeptide transmembrane transport,0.001387028525053789,48,1.8646669483625307,5.5680224491538866e-5,2.0040422435989367e-4,267570,5,7,1.8512707875745213,0.08314486152562117,0.26244023895606294
GO:0042938,dipeptide transport,0.001387028525053789,48,1.8646669483625307,5.5680224491538866e-5,2.0040422435989367e-4,267570,5,7,1.8512707875745213,0.08314486152562117,0.26244023895606294
GO:0033605,positive regulation of catecholamine secretion,0.002630976960509972,91,1.8636732667741003,4.309422452219991e-8,2.1196071161648602e-7,415210,6,12,1.295889551302165,0.2979309053186976,0.5600741066295498
GO:0031338,regulation of vesicle fusion,0.004050551912481651,140,1.8623412439527263,1.4135803638737343e-11,9.562942077008682e-11,362649,15,29,1.3405753978987913,0.10419304820645414,0.3099360121464781
GO:0046620,regulation of organ growth,0.017421006446535055,602,1.8619528449926102,0,0,317322,49,80,1.587464700345152,3.2669361121451246e-5,8.99074152495449e-4
GO:0032627,interleukin-23 production,0.0011001173390153794,38,1.861187020398293,3.171616877604144e-4,0.0010499816758058563,178455,4,10,1.036711641041732,0.5816350903481533,0.8094271613358976
GO:0032667,regulation of interleukin-23 production,0.0011001173390153794,38,1.861187020398293,3.171616877604144e-4,0.0010499816758058563,178455,4,10,1.036711641041732,0.5816350903481533,0.8094271613358976
GO:0009157,deoxyribonucleoside monophosphate biosynthetic process,4.0533111983319863e-4,14,1.861073457791859,0.02202040905363356,0.053648638859665504,152852,3,7,1.1107624725447127,0.5489347538002798,0.7876012188267448
GO:0002444,myeloid leukocyte mediated immunity,0.00802418366223939,277,1.8600487928217464,0,0,276518,35,93,0.9754007375392639,0.6132234945233721,0.8399511247991541
GO:1903365,regulation of fear response,0.001274669789878033,44,1.8599463264955576,1.1597093995785457e-4,4.0202265432690714e-4,126889,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0060558,regulation of calcidiol 1-monooxygenase activity,8.404717571017196e-4,29,1.8591751331977835,0.001518400255642316,0.0045585812498708635,143115,4,5,2.073423282083464,0.07657520306319876,0.25872459820137117
GO:0009750,response to fructose,5.800234229943994e-4,20,1.8579323298069668,0.007458850237925141,0.01995026686778589,104654,2,7,0.7405083150298085,0.8221489708875636,0.9346645108123194
GO:0050922,negative regulation of chemotaxis,0.007308420996798125,252,1.8579003321297278,0,0,304216,23,36,1.655858871108322,0.0018360681990085004,0.022380392739550288
GO:2000831,regulation of steroid hormone secretion,0.002436206062846359,84,1.857850204651242,1.5565802957695496e-7,7.313757940227308e-7,274648,10,22,1.1780814102746957,0.3243531413578886,0.5968481388962195
GO:0071318,cellular response to ATP,0.0017695944877294844,61,1.8573831717674119,6.98271551169416e-6,2.7899827755613556e-5,248888,4,14,0.7405083150298085,0.8523995307175246,0.9539093503506905
GO:0048539,bone marrow development,6.092917120343444e-4,21,1.857117798845333,0.006267880241889623,0.016995113618340798,68354,4,8,1.295889551302165,0.37322258850827095,0.6414069591377273
GO:0044062,regulation of excretion,0.0020893625727885588,72,1.8567956663825766,1.144668754005096e-6,4.965959725820499e-6,247725,6,11,1.4136976923296347,0.21611571732259593,0.488570066738509
GO:0048165,fused antrum stage,9.287675057894551e-4,32,1.8564719595104187,9.249916127922475e-4,0.0028630861281951315,184874,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0030261,chromosome condensation,0.003165334412459775,109,1.8554631214781911,2.773106411169124e-9,1.5305050458914996e-8,130185,12,43,0.7232871914244642,0.9476093174542842,0.9894196916801801
GO:0015014,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",0.002120381812606314,73,1.8550440117679792,1.0032352486533114e-6,4.378196546307413e-6,263452,3,8,0.9719171634766237,0.6543620529754854,0.8479249472493038
GO:0002347,response to tumor cell,0.004912335761358969,169,1.853719802700455,1.7719159473017498e-13,1.4014244310477477e-12,239470,17,42,1.049053446292229,0.4580120143112294,0.7169230427146754
GO:0002320,lymphoid progenitor cell differentiation,0.003546472483167304,122,1.8535686025826492,3.553072280837455e-10,2.1310532115830872e-9,401012,10,21,1.2341805250496811,0.26242850348576985,0.5390795339330627
GO:0044241,lipid digestion,0.0018025366966522628,62,1.853331053979047,6.311902839950534e-6,2.5382507891669865e-5,157002,10,19,1.3640942645285947,0.15324860994104295,0.39984988811124744
GO:0006776,vitamin A metabolic process,7.271214691292645e-4,25,1.8525863892402437,0.003190103268706612,0.00909482929778196,105077,6,8,1.9438343269532474,0.041552834495020674,0.18124203983785028
GO:0060263,regulation of respiratory burst,0.0019489522635702178,67,1.8523328512089186,2.8206389730556225e-6,1.172753850513517e-5,279384,6,15,1.036711641041732,0.5522261419359935,0.7876012188267448
GO:2000987,positive regulation of behavioral fear response,9.601881217040406e-4,33,1.8518382020059532,8.115134778311495e-4,0.0025380578079365404,153066,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0051894,positive regulation of focal adhesion assembly,0.004103203505838678,141,1.8515757480848194,1.76380021699174e-11,1.1787143845617092e-10,130448,16,25,1.6587386256667713,0.008850565919049425,0.06510228518392479
GO:0048532,anatomical structure arrangement,0.004801744759236849,165,1.8515280736897008,3.703704010149522e-13,2.859414994858758e-12,394877,8,15,1.3822821880556428,0.18096559096916942,0.4356300931176631
GO:0040020,regulation of meiotic nuclear division,0.004540881063802843,156,1.8511000805751134,1.6040502259784262e-12,1.1681701510703372e-11,268985,16,31,1.3376924400538477,0.09679579249613146,0.29233846849055606
GO:0001893,maternal placenta development,0.00422072698639978,145,1.85108418051392,9.426792679789742e-12,6.441907058461047e-11,195241,13,30,1.1231042777952098,0.35978954460948154,0.632587404997222
GO:0032352,positive regulation of hormone metabolic process,0.002795612484882648,96,1.850289524095038,2.617708227958815e-8,1.3204412264597738e-7,289015,9,15,1.5550674615625981,0.07680296605204506,0.25872459820137117
GO:0007212,G protein-coupled dopamine receptor signaling pathway,0.0046600226354581355,160,1.8500240946072588,8.804068585277491e-13,6.589613221413523e-12,235222,15,35,1.110762472544713,0.36050680069734153,0.632587404997222
GO:0002228,natural killer cell mediated immunity,0.005912985950078668,203,1.8498419291127233,8.881784197001252e-16,7.967019505314538e-15,326626,24,68,0.9147455656250576,0.7510007576458527,0.8947647077179494
GO:0010936,negative regulation of macrophage cytokine production,0.0012833140604512315,44,1.8474179207113952,1.339392635431036e-4,4.609538840183969e-4,409197,3,11,0.7068488461648174,0.8611912075582492,0.9579183475878188
GO:1900449,regulation of glutamate receptor signaling pathway,6.714714424913874e-4,23,1.8456345745284342,0.004723429801179013,0.01307914802236119,100646,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0032273,positive regulation of protein polymerization,0.008701242204057736,298,1.8453571617565492,0,0,179059,34,80,1.1015061186068402,0.2704775383864064,0.5474919602695383
GO:0044597,daunorubicin metabolic process,8.765480560349393e-4,30,1.8441275333516476,0.00143985849516437,0.004348598389091049,174083,6,9,1.7278527350695534,0.0843337809029494,0.26244023895606294
GO:0032370,positive regulation of lipid transport,0.009642662147296751,330,1.844006372640946,0,0,168328,46,81,1.4718745520962864,6.619278967970876e-4,0.010162540062590581
GO:0002710,negative regulation of T cell mediated immunity,0.003041180534424553,104,1.8426233295349672,8.795799311123176e-9,4.639296755299714e-8,208176,10,25,1.036711641041732,0.5175167874485821,0.7685910262083844
GO:0030501,positive regulation of bone mineralization,0.009884500336036404,338,1.8424996244162606,0,0,322472,25,40,1.6198619391277063,0.0018513980477867786,0.022424643120722794
GO:1905517,macrophage migration,0.005235421142939582,179,1.842242667748905,5.928590951498336e-14,4.816087288009341e-13,270724,21,53,1.0269313425413384,0.48999115262846515,0.7415859363855053
GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,2.3407219060133004e-4,8,1.8415588231274032,0.07428362612870609,0.16261602245870155,76002,1,7,0.37025415751490426,0.9670658271814144,0.9970093791698298
GO:0097178,ruffle assembly,0.004188853249037901,143,1.8394429381358466,1.9839019316236772e-11,1.3211317307627302e-10,213626,15,36,1.0799079594184708,0.4124957512910199,0.6802409761814538
GO:0034103,regulation of tissue remodeling,0.010545905210078367,360,1.8393486824384786,0,0,208149,41,69,1.540042655170689,3.5657973902847306e-4,0.006151570721704426
GO:0043534,blood vessel endothelial cell migration,0.017990749327063255,614,1.8389272440014015,0,0,283877,51,108,1.2238956873409337,0.04102581650049819,0.18124203983785028
GO:2000811,negative regulation of anoikis,0.003223150751202147,110,1.8388973834797067,3.7474581215946046e-9,2.0417968795839693e-8,152806,13,18,1.8718404629920162,0.003965576029432372,0.039514132578986845
GO:0051238,sequestering of metal ion,9.681960643188497e-4,33,1.8365216616892892,9.27751821122369e-4,0.0028705315429067256,519615,3,8,0.9719171634766237,0.6543620529754854,0.8479249472493038
GO:0045123,cellular extravasation,0.008989330946449913,306,1.8341695754118812,0,0,209568,33,63,1.357598577554649,0.017835867259559213,0.10721396879427458
GO:1902667,regulation of axon guidance,0.001882269289099957,64,1.8320766761561815,6.447418630317614e-6,2.5876023877926492e-5,250456,9,12,1.9438343269532476,0.011671641192548154,0.08023385632022695
GO:1901184,regulation of ERBB signaling pathway,0.01009307745261259,343,1.8311163578074168,0,0,239323,36,68,1.3721183484375865,0.0111658479623018,0.07787634391814481
GO:0046835,carbohydrate phosphorylation,0.0020309588543922885,69,1.8305997298621954,2.9881254808294955e-6,1.2373041589248438e-5,174702,8,18,1.1519018233797023,0.38779637590095983,0.6548343961530615
GO:0002707,negative regulation of lymphocyte mediated immunity,0.004474504365866401,152,1.8303918779563595,6.776468275404568e-12,4.6781915372268227e-11,178038,22,47,1.2131731969637292,0.1562557875789875,0.3999517893524251
GO:0006026,aminoglycan catabolic process,0.0021798470099485567,74,1.8291576332746875,1.3919108010629344e-6,6.0095785973320185e-6,143094,9,30,0.7775337307812991,0.8771035067663422,0.9655797256368501
GO:0060343,trabecula formation,0.0039473660895676015,134,1.8291226206711182,1.1694856194566228e-10,7.31810374866476e-10,231817,16,25,1.6587386256667713,0.008850565919049425,0.06510228518392479
GO:0010603,regulation of cytoplasmic mRNA processing body assembly,6.186394396692351e-4,21,1.8290564916341476,0.007359054453802694,0.01970940403367017,136250,5,7,1.8512707875745213,0.08314486152562117,0.26244023895606294
GO:0097531,mast cell migration,0.0025927427406101703,88,1.8288103605840733,1.5510505668725472e-7,7.292010538388019e-7,247115,10,12,2.1598159188369417,0.0020322775909777935,0.023918742760801512
GO:0030432,peristalsis,0.002211085817875031,75,1.8276839272496026,1.2230242882882436e-6,5.300208632319324e-6,336209,6,11,1.4136976923296347,0.21611571732259593,0.488570066738509
GO:0060462,lung lobe development,0.0027718725572042717,94,1.8272586357121414,6.2872447581519e-8,3.038834966440085e-7,145522,6,7,2.2215249450894254,0.01543891294948685,0.0950656352163608
GO:0060463,lung lobe morphogenesis,0.0027718725572042717,94,1.8272586357121414,6.2872447581519e-8,3.038834966440085e-7,145522,6,7,2.2215249450894254,0.01543891294948685,0.0950656352163608
GO:0010138,pyrimidine ribonucleotide salvage,2.65396308429918e-4,9,1.8272293394013963,0.06331284830044615,0.14030793086795665,32364,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0032262,pyrimidine nucleotide salvage,2.65396308429918e-4,9,1.8272293394013963,0.06331284830044615,0.14030793086795665,32364,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0044206,UMP salvage,2.65396308429918e-4,9,1.8272293394013963,0.06331284830044615,0.14030793086795665,32364,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0002698,negative regulation of immune effector process,0.010645642275310245,361,1.827177596590168,0,0,228849,42,105,1.036711641041732,0.4185165154037396,0.6802409761814538
GO:0045580,regulation of T cell differentiation,0.025690966538241187,871,1.8267669249570868,0,0,341037,77,171,1.167058426318909,0.04917915044459109,0.19438617794195726
GO:0048617,embryonic foregut morphogenesis,0.0030395806241291737,103,1.825866352917348,1.601388943672788e-8,8.268562822754645e-8,161447,6,8,1.9438343269532474,0.041552834495020674,0.18124203983785028
GO:0035929,steroid hormone secretion,0.0034825949458058988,118,1.825679210398557,1.5675778453072553e-9,8.926721525236187e-9,320652,12,26,1.1962057396635368,0.2739670921446087,0.5516843560333571
GO:1900262,regulation of DNA-directed DNA polymerase activity,6.79184296756262e-4,23,1.8246754466929738,0.005381817890755425,0.014755773823823159,377304,2,8,0.6479447756510825,0.8780779435249227,0.9655797256368501
GO:1900264,positive regulation of DNA-directed DNA polymerase activity,6.79184296756262e-4,23,1.8246754466929738,0.005381817890755425,0.014755773823823159,377304,2,8,0.6479447756510825,0.8780779435249227,0.9655797256368501
GO:0006098,pentose-phosphate shunt,0.0016243718609181366,55,1.8244109078558413,3.0283048995993767e-5,1.1239456395714934e-4,126110,6,18,0.8639263675347767,0.7543498623135604,0.896325549255969
GO:0007632,visual behavior,0.006852375237942777,232,1.8242832731123861,0,0,310826,22,55,1.036711641041732,0.4650121582260691,0.7228459888966619
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,6.79531130456659e-4,23,1.823744129629141,0.005413122656392266,0.014821514522121767,109239,7,15,1.2094969145486874,0.3468372501547714,0.616896063091285
GO:0043508,negative regulation of JUN kinase activity,0.0015659485632000696,53,1.8236597175801497,4.201020126359811e-5,1.534557735547505e-4,319293,8,12,1.7278527350695534,0.046228214594077555,0.18585439335804696
GO:0051938,L-glutamate import,0.004877533516865514,165,1.8227584072313727,1.2310152897043736e-12,9.062916022746212e-12,229536,17,37,1.1908174255209083,0.22454689550321005,0.5000850348242424
GO:0051131,chaperone-mediated protein complex assembly,0.0018037855776782887,61,1.8221761294885646,1.2154925944640738e-5,4.721339693619213e-5,118062,9,19,1.2276848380757353,0.28695469862090506,0.5600741066295498
GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",0.003785494046614217,128,1.8219347965370312,3.7582537082414547e-10,2.247452383841952e-9,240968,11,23,1.2395465273325057,0.24067042730580268,0.520380659361638
GO:1990823,response to leukemia inhibitory factor,0.016239837707896682,549,1.8215289914422008,0,0,339026,45,89,1.3104501080583693,0.014077004570866913,0.09232275944702058
GO:0035115,embryonic forelimb morphogenesis,0.00840184780185101,284,1.8213313296780222,0,0,361713,19,30,1.6414600983160759,0.0052263502582960975,0.04703715232466488
GO:0051583,dopamine uptake involved in synaptic transmission,0.0017163303413048215,58,1.8208431714498818,1.9875965658666672e-5,7.507770221487957e-5,332864,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0051934,catecholamine uptake involved in synaptic transmission,0.0017163303413048215,58,1.8208431714498818,1.9875965658666672e-5,7.507770221487957e-5,332864,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0140353,lipid export from cell,0.006096546287490743,206,1.8206596741386254,2.4424906541753444e-15,2.1387653552957476e-14,235946,23,45,1.3246870968866575,0.059020168894898806,0.22366847144197952
GO:0015872,dopamine transport,0.007192472253118664,243,1.8204279996055375,0,0,338142,23,41,1.4539248624365755,0.017050054165977713,0.10322655340497118
GO:0009211,pyrimidine deoxyribonucleoside triphosphate metabolic process,2.9601557067382835e-4,10,1.8202492983283365,0.05342729460711049,0.12014459162482795,185089,1,6,0.43196318376738835,0.9463634191394358,0.9891128398098069
GO:2001053,regulation of mesenchymal cell apoptotic process,0.004203741924741229,142,1.8201103805438354,4.657474406144502e-11,3.0243680112451974e-10,260430,8,12,1.7278527350695534,0.046228214594077555,0.18585439335804696
GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,3.552835762751199e-4,12,1.8199168353204778,0.037041761049932065,0.08617161835968956,46456,3,11,0.7068488461648174,0.8611912075582492,0.9579183475878188
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.0012142689806585096,41,1.8193421621760182,2.981954374109419e-4,9.908415951096225e-4,150697,5,21,0.6170902625248406,0.9514375781873101,0.9898710050761423
GO:0031086,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",9.776221092409267e-4,33,1.8188142719731422,0.0010830266788597331,0.0033217471033563685,344116,1,6,0.43196318376738835,0.9463634191394358,0.9891128398098069
GO:0031343,positive regulation of cell killing,0.006459011279296258,218,1.8185945233725804,4.440892098500626e-16,4.0508746300979215e-15,326515,24,62,1.0032693300403859,0.5399315018420424,0.7876012188267448
GO:0007026,negative regulation of microtubule depolymerization,0.002964130309062993,100,1.8178085260483305,3.135180182134434e-8,1.564882347541623e-7,297508,9,25,0.9330404769375589,0.6762748252659414,0.8629143055080795
GO:0035710,"CD4-positive, alpha-beta T cell activation",0.017315532640016774,584,1.817282397676571,0,0,322958,57,116,1.2735466280038519,0.013014379119897668,0.08794795924611071
GO:0003174,mitral valve development,0.0034401413820589295,116,1.8168836886853246,2.7696505089380707e-9,1.5296411104312583e-8,466164,7,14,1.2958895513021649,0.26943047586815727,0.5460063245029345
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.002550458398144443,86,1.8168774533886474,2.7588626272390115e-7,1.2617105888937998e-6,178834,13,29,1.1618320115122858,0.30489852009044327,0.5693362395688383
GO:0032735,positive regulation of interleukin-12 production,0.005160819731325581,174,1.816669760589224,4.0323300254385686e-13,3.1071983081736626e-12,350715,16,40,1.036711641041732,0.4864155200804281,0.7365876797624451
GO:0048753,pigment granule organization,0.0040354031115030255,136,1.8159229278909577,1.3498291373537086e-10,8.40112888486835e-10,196510,17,36,1.2238956873409337,0.18487979791286457,0.4437444215108239
GO:0002687,positive regulation of leukocyte migration,0.017718718425590262,597,1.8154632110353828,0,0,210181,66,133,1.2861460208412465,0.006040752699870033,0.05278156597694216
GO:0060297,regulation of sarcomere organization,0.0019296078936351776,65,1.8150546998895158,7.309987831494169e-6,2.917864407726656e-5,209782,6,8,1.9438343269532474,0.041552834495020674,0.18124203983785028
GO:0035812,renal sodium excretion,0.0013952560357773172,47,1.8150532724351407,1.2111079821397475e-4,4.1930144131333745e-4,159878,5,11,1.1780814102746957,0.4281877755150345,0.6802409761814538
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,0.0024049728490118266,81,1.8147644759403487,6.227629135713286e-7,2.7618777611124227e-6,120787,16,24,1.7278527350695534,0.004945710491836786,0.04610108708462146
GO:0008655,pyrimidine-containing compound salvage,2.673444509486796e-4,9,1.8139142952514813,0.06559281538307071,0.14492394026882172,32364,4,7,1.481016630059617,0.2628437475424462,0.5390795339330627
GO:0007266,Rho protein signal transduction,0.015060839476931761,507,1.8138618552356802,0,0,194512,55,120,1.187898755360318,0.06235825500014025,0.23325965844019175
GO:0050856,regulation of T cell receptor signaling pathway,0.00452232546083161,152,1.8110364944092405,1.4259593505983048e-11,9.630581891227783e-11,195372,20,43,1.205478652374107,0.18025846071634533,0.4356300931176631
GO:0008300,isoprenoid catabolic process,0.0013096664290664687,44,1.8102452201271069,2.0531770007470307e-4,6.956555742480832e-4,286474,8,9,2.3038036467594045,0.0028976756180953966,0.03126012456801314
GO:0033700,phospholipid efflux,7.146452455758743e-4,24,1.8095315564715648,0.005019158737116891,0.013850618465897942,127712,5,13,0.9968381163862807,0.6069449159310288,0.832478609052035
GO:0006749,glutathione metabolic process,0.0031275029671797884,105,1.8089934605693996,1.8410308721961144e-8,9.469663564487452e-8,223868,21,47,1.1580289607381051,0.23730528993486943,0.516287521856486
GO:0048771,tissue remodeling,0.02419505740467651,812,1.8083179806129823,0,0,214399,93,164,1.4697283935500165,1.775245170754225e-6,7.599740040514515e-5
GO:0015757,galactose transmembrane transport,9.835434555614125e-4,33,1.8078642431400516,0.0011917702586299317,0.0036387219481414253,215493,4,5,2.073423282083464,0.07657520306319876,0.25872459820137117
GO:1904321,response to forskolin,0.004024739373738806,135,1.807346549553644,2.1070567512992966e-10,1.2847171194244619e-9,255551,9,13,1.7943086094953054,0.024997734376103864,0.13128288660893275
GO:1904322,cellular response to forskolin,0.004024739373738806,135,1.807346549553644,2.1070567512992966e-10,1.2847171194244619e-9,255551,9,13,1.7943086094953054,0.024997734376103864,0.13128288660893275
GO:0002688,regulation of leukocyte chemotaxis,0.014371045984807714,482,1.8071911345532075,0,0,205866,60,108,1.439877279224628,2.477095618718117e-4,0.004493762477813516
GO:0045940,positive regulation of steroid metabolic process,0.004412917609155198,148,1.807096415915966,3.0219604596481986e-11,1.9910978891704865e-10,271977,14,27,1.3438854606096526,0.11226631394364484,0.3283972328698591
GO:0043043,peptide biosynthetic process,0.003339689671581477,112,1.806996608475666,6.764262483471839e-9,3.600634720642806e-8,244564,16,23,1.802976767029099,0.0025630476714838535,0.028802248208299807
GO:0035729,cellular response to hepatocyte growth factor stimulus,0.002981974063834622,100,1.8069309902729616,4.134601372385305e-8,2.0410652656479256e-7,205797,9,15,1.5550674615625981,0.07680296605204506,0.25872459820137117
GO:0014856,skeletal muscle cell proliferation,0.003668640458563156,123,1.8065308751458489,1.3119649810988676e-9,7.533788972371142e-9,171345,8,23,0.9014883835145495,0.7178541688556566,0.8919132021852387
GO:1902083,negative regulation of peptidyl-cysteine S-nitrosylation,8.951595999255925e-4,30,1.805785699638655,0.00195575526089653,0.0057772967564490045,281704,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0002690,positive regulation of leukocyte chemotaxis,0.012301431955096996,412,1.8046250253906186,0,0,215140,46,84,1.4193076038071333,0.001864225120967844,0.022479054327497503
GO:0010324,membrane invagination,0.008123063432881173,272,1.8042407507980494,0,0,272752,24,56,1.1107624725447127,0.2988663714175741,0.5607903087058423
GO:0160063,multi-pass transmembrane protein insertion into ER membrane,2.986503879784564e-4,10,1.8041903057971815,0.055992264660905455,0.1254245330485565,173335,2,6,0.8639263675347767,0.7440877660054828,0.8919132021852387
GO:0030223,neutrophil differentiation,0.0018518150525683322,62,1.8040123559904893,1.3885091729282095e-5,5.370185333729514e-5,257640,5,9,1.439877279224628,0.23762881366871258,0.516287521856486
GO:0006555,methionine metabolic process,0.001015622775802155,34,1.8038146662458163,0.0010544243489598593,0.003241393391882303,107857,5,13,0.9968381163862807,0.6069449159310288,0.832478609052035
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,0.01619597163593439,542,1.803174293173297,0,0,237350,58,119,1.263220066815556,0.015036185764823573,0.0950656352163608
GO:0015712,hexose phosphate transport,1.4943218099761676e-4,5,1.8028985832104385,0.1481773862266691,0.301307673274687,35725,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0015760,glucose-6-phosphate transport,1.4943218099761676e-4,5,1.8028985832104385,0.1481773862266691,0.301307673274687,35725,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0031118,rRNA pseudouridine synthesis,3.886047849269609e-4,13,1.8025222602159727,0.03299495540642816,0.07765043170256261,459361,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
